datetime,open,high,low,close,volume,spread,real_volume
2022-03-18 08:00:00+00:00,1933.96,1937.17,1929.84,1932.51,18537,0,0
2022-03-18 12:00:00+00:00,1932.52,1940.82,1928.92,1935.53,24194,0,0
2022-03-18 16:00:00+00:00,1935.53,1938.33,1921.68,1928.27,36688,0,0
2022-03-18 20:00:00+00:00,1928.26,1931.14,1917.84,1920.56,17757,0,0
2022-03-21 00:00:00+00:00,1919.95,1923.9,1918.13,1921.97,4138,5,0
2022-03-21 04:00:00+00:00,1921.97,1928.89,1921.2,1928.08,9046,6,0
2022-03-21 08:00:00+00:00,1928.08,1928.31,1921.88,1926.09,10044,0,0
2022-03-21 12:00:00+00:00,1926.11,1928.87,1921.61,1924.52,14335,0,0
2022-03-21 16:00:00+00:00,1924.54,1937.49,1917.87,1930.4,24981,0,0
2022-03-21 20:00:00+00:00,1930.41,1941.21,1926.92,1934.67,15075,0,0
2022-03-22 00:00:00+00:00,1934.29,1936.99,1929.2,1931.07,5638,13,0
2022-03-22 04:00:00+00:00,1931.07,1937.87,1929.97,1934.55,13650,10,0
2022-03-22 08:00:00+00:00,1934.55,1938.29,1923.28,1924.67,16019,0,0
2022-03-22 12:00:00+00:00,1924.62,1930.82,1922.74,1927.9,17476,0,0
2022-03-22 16:00:00+00:00,1927.91,1928.1,1910.55,1919.95,28987,0,0
2022-03-22 20:00:00+00:00,1919.95,1924.9,1918.28,1921.39,15176,1,0
2022-03-23 00:00:00+00:00,1921.05,1921.97,1915.52,1917.77,4682,5,0
2022-03-23 04:00:00+00:00,1917.74,1924.34,1916.91,1922.25,8552,1,0
2022-03-23 08:00:00+00:00,1922.24,1926.26,1916.94,1925.74,9775,0,0
2022-03-23 12:00:00+00:00,1925.76,1935.02,1924.89,1928.8,16160,0,0
2022-03-23 16:00:00+00:00,1928.8,1936.66,1925.76,1935.38,23275,0,0
2022-03-23 20:00:00+00:00,1935.38,1948.38,1934.78,1944.65,17931,0,0
2022-03-24 00:00:00+00:00,1942.49,1948.53,1941.94,1946.47,3952,0,0
2022-03-24 04:00:00+00:00,1946.46,1948.28,1937.65,1940.19,9972,0,0
2022-03-24 08:00:00+00:00,1940.22,1945.85,1937.34,1940.76,11829,0,0
2022-03-24 12:00:00+00:00,1940.76,1957.75,1937.85,1949.2,21526,0,0
2022-03-24 16:00:00+00:00,1949.2,1966.16,1946.5,1962.75,33330,0,0
2022-03-24 20:00:00+00:00,1962.75,1965.69,1956.08,1956.96,12448,0,0
2022-03-25 00:00:00+00:00,1956.37,1962.94,1956.37,1962.6,7349,11,0
2022-03-25 04:00:00+00:00,1962.6,1964.24,1959.39,1959.97,23230,4,0
2022-03-25 08:00:00+00:00,1959.97,1960.59,1953.05,1955.74,18042,0,0
2022-03-25 12:00:00+00:00,1955.76,1958.94,1949.93,1956.25,14706,0,0
2022-03-25 16:00:00+00:00,1956.25,1961.78,1943.08,1956.03,24308,0,0
2022-03-25 20:00:00+00:00,1956.03,1957.21,1951.58,1957.11,11544,5,0
2022-03-28 00:00:00+00:00,1955.26,1958.32,1954.76,1957.56,5001,15,0
