strategy_name,timeframe,direction,max_holding_bars,total_signals,median_mfe_atr,p75_mfe_atr,p90_mfe_atr,p95_mfe_atr,median_mae_atr,p75_mae_atr,p90_mae_atr,median_bars_to_mfe,p75_bars_to_mfe,average_close_pnl_at_horizon_atr,median_close_pnl_at_horizon_atr,reached_2r_rate,reached_3r_rate,reached_5r_rate,reached_8r_rate,reached_12r_rate,touched_minus_1r_rate,touched_minus_1_5r_rate,touched_minus_2r_rate,touched_minus_2_5r_rate,touched_minus_3r_rate
ema_50_200,H1,long,24,200,2.1499850435617183,3.7870210764879824,5.935900478251384,7.7886775561775945,2.2760018897913046,3.6489320855957166,5.353907351506096,12.0,19.0,0.1722833290141091,0.00477231316328941,0.545,0.365,0.17,0.05,0.0,0.73,0.605,0.555,0.43,0.345
ema_50_200,H1,long,48,200,3.448636611737649,5.864318804268661,9.024459717902223,10.734102882993943,3.0415480033798783,5.356390022092541,8.174135791479983,25.5,42.25,0.5131955044242824,0.2695609695920959,0.68,0.54,0.34,0.15,0.03,0.785,0.675,0.635,0.565,0.505
ema_50_200,H1,long,72,200,4.247530304964009,7.404537318041885,11.117275355770783,12.102857408000382,3.8433018602947637,6.798678077825185,10.685370219123481,40.0,63.0,0.4970824911639999,0.1550667218218529,0.745,0.61,0.45,0.215,0.055,0.865,0.77,0.74,0.665,0.605
ema_50_200,H1,long,120,199,5.6697093022714,10.16013856180944,13.492860006474707,17.182430373325236,4.677861895712666,8.531057249731607,11.94894785983368,59.0,94.5,0.8482954410354767,0.4035553160077638,0.8040201005025126,0.6884422110552764,0.5477386934673367,0.34673366834170855,0.1708542713567839,0.8944723618090452,0.8140703517587939,0.7889447236180904,0.7386934673366834,0.6884422110552764
ema_50_200,H1,long,240,199,8.961291214999362,14.646959046305092,22.420920130401914,28.23244397104777,6.44512612698291,11.749472320833338,18.70026110056117,135.0,200.5,1.3013815723881372,0.1688765127394594,0.8693467336683417,0.7788944723618091,0.6934673366834171,0.5226130653266332,0.3417085427135678,0.9296482412060302,0.8693467336683417,0.8492462311557789,0.8090452261306532,0.7839195979899497
ema_50_200,H1,long,480,199,11.54702216436817,21.226362927809294,34.89549229638131,50.394545174389016,9.959821017573072,17.315322212135253,26.708392060372308,256.0,389.0,3.1481503664574895,0.05890526019050967,0.8994974874371859,0.8442211055276382,0.7788944723618091,0.6582914572864321,0.4723618090452261,0.9346733668341709,0.8793969849246231,0.864321608040201,0.8291457286432161,0.8140703517587939
ema_50_200,H1,short,24,201,2.226168402368761,3.7477812115687783,5.38518231515886,6.226468719854157,2.17842355309675,3.373327258025023,5.072100860762112,11.0,19.0,-0.08152790239604472,-0.3120043298668341,0.5373134328358209,0.3681592039800995,0.15920398009950248,0.029850746268656716,0.004975124378109453,0.7512437810945274,0.6517412935323383,0.5422885572139303,0.4079601990049751,0.29850746268656714
ema_50_200,H1,short,48,200,3.225809139021681,5.321927504711352,7.548510690940041,10.98904731050648,3.2643063806874295,5.259257829476799,8.041230831280009,19.5,39.25,-0.2460222347825676,-0.480529627032825,0.7,0.53,0.28,0.085,0.035,0.83,0.76,0.7,0.62,0.53
ema_50_200,H1,short,72,200,3.7159208885834096,6.736574346427168,10.66234725730373,13.99437064812688,4.12561219266904,6.5236905770353175,10.39642022132212,31.5,60.0,-0.372357688209842,-0.06013616642613294,0.745,0.605,0.395,0.17,0.07,0.855,0.815,0.775,0.725,0.635
ema_50_200,H1,short,120,200,4.708614051283136,8.575736122039299,14.015685068636577,17.596975065128145,5.145662166865225,8.538215701953709,14.515809567129075,55.5,93.25,-0.4422685213141589,-1.1112132785190574,0.815,0.68,0.48,0.285,0.135,0.88,0.86,0.825,0.8,0.73
ema_50_200,H1,short,240,200,7.057003707097813,12.373629897446632,19.118562001325564,24.226120308512616,6.767527033176865,13.826166808893998,19.954830684801454,92.0,192.25,-1.1147910748916863,-1.195492527937385,0.85,0.785,0.635,0.425,0.27,0.905,0.89,0.87,0.86,0.805
ema_50_200,H1,short,480,200,9.460307962364837,17.675730193546745,26.783471321810264,32.71067951402708,10.169123058450834,19.220993561594042,33.318850175585936,196.5,388.5,-2.8902016490355504,-1.4490921107885395,0.9,0.86,0.73,0.57,0.41,0.935,0.93,0.91,0.9,0.87
ema_50_200,H4,long,12,53,1.3203806718824271,2.87526942247742,4.16280582185128,5.14689526804274,1.95783044235332,2.9687502244698543,4.483638765708233,7.0,10.0,-0.009676516545405255,-0.42564281027956347,0.39622641509433965,0.24528301886792453,0.07547169811320754,0.0,0.0,0.7358490566037735,0.6037735849056604,0.49056603773584906,0.37735849056603776,0.24528301886792453
ema_50_200,H4,long,24,53,2.019240885493334,4.784698024103555,7.509751763945892,8.459969984155462,2.6018281752722,4.910622237974426,6.715364627026336,12.0,19.0,-0.12417141796139741,0.2425857517537911,0.5094339622641509,0.37735849056603776,0.22641509433962265,0.09433962264150944,0.0,0.7924528301886793,0.660377358490566,0.6226415094339622,0.5283018867924528,0.41509433962264153
ema_50_200,H4,long,48,53,2.3251306540180994,6.507681060607014,9.599595476814104,15.193287235915514,3.267480607263589,6.516534635960771,7.769365194962006,18.0,36.0,0.21872368718748783,-1.2676728559888921,0.5660377358490566,0.4528301886792453,0.32075471698113206,0.22641509433962265,0.09433962264150944,0.8490566037735849,0.7547169811320755,0.6981132075471698,0.6226415094339622,0.5471698113207547
ema_50_200,H4,long,72,53,3.507209992702355,7.93221912766339,17.59384133654955,22.93394745367011,4.19795276154552,6.904352359880827,10.030914285621739,32.0,63.0,1.5481021142098013,0.6868810986577695,0.660377358490566,0.5283018867924528,0.39622641509433965,0.24528301886792453,0.1509433962264151,0.8490566037735849,0.7924528301886793,0.7547169811320755,0.6981132075471698,0.6415094339622641
ema_50_200,H4,long,120,53,6.620569474946976,12.018319474992436,25.257562032123918,30.749105294118444,5.054796856209956,9.511735997013758,13.412313215322307,72.0,108.0,2.9700054969687035,2.0850783815603857,0.7358490566037735,0.660377358490566,0.5660377358490566,0.39622641509433965,0.2641509433962264,0.8679245283018868,0.8113207547169812,0.7735849056603774,0.7169811320754716,0.6792452830188679
ema_50_200,H4,long,240,53,11.051803832803266,21.054401473628637,33.99174272398223,44.4340801372552,6.813018013169144,12.177319869267578,19.42056332011024,182.0,216.0,6.839658097868707,4.792799221920927,0.8490566037735849,0.7547169811320755,0.6792452830188679,0.5849056603773585,0.4716981132075472,0.8679245283018868,0.8301886792452831,0.7924528301886793,0.7735849056603774,0.7358490566037735
ema_50_200,H4,short,12,54,1.732936667289933,2.679559204493163,4.8363865502557735,5.976983522838465,1.2409098859963326,2.221638329701734,3.905923537881874,7.0,10.0,0.16242441329715276,0.2164970426583844,0.4074074074074074,0.18518518518518517,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.6481481481481481,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.16666666666666666
ema_50_200,H4,short,24,54,2.7269204718580258,4.660922391035162,6.4628621914196795,7.30485826557733,1.4301243370186223,3.1705646707621433,6.295274909435919,14.0,20.0,0.23274171332901575,0.3582412034294862,0.6296296296296297,0.37037037037037035,0.2037037037037037,0.037037037037037035,0.037037037037037035,0.7407407407407407,0.46296296296296297,0.42592592592592593,0.3333333333333333,0.2777777777777778
ema_50_200,H4,short,48,54,2.813911449315043,5.169131735872904,7.16519706423215,8.618812885568483,2.543907787791306,5.4892042999179935,7.966440043857092,18.5,36.5,-0.9604238540491686,-0.6923363382569209,0.6666666666666666,0.46296296296296297,0.2962962962962963,0.07407407407407407,0.037037037037037035,0.8148148148148148,0.6851851851851852,0.6666666666666666,0.5,0.48148148148148145
ema_50_200,H4,short,72,54,3.3904458903294605,6.657948048843519,8.766357816862476,11.147994068047003,3.880889378815027,6.908447436333061,11.462254413833024,19.0,48.0,-1.345771188642246,-0.8870296316971296,0.7037037037037037,0.5185185185185185,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.8148148148148148,0.7222222222222222,0.7037037037037037,0.6296296296296297,0.6296296296296297
ema_50_200,H4,short,120,54,3.6617436451649805,8.504731790814638,12.19338715267421,16.803191381383954,5.719672150295446,8.909816455232345,17.893510344117864,38.5,92.0,-2.3058835708458676,-1.9938171286645718,0.7592592592592593,0.5925925925925926,0.42592592592592593,0.2777777777777778,0.1111111111111111,0.8703703703703703,0.8148148148148148,0.7962962962962963,0.7407407407407407,0.7037037037037037
ema_50_200,H4,short,240,54,5.147778208597911,11.076438950879416,16.527310532508555,21.77733685360474,7.949604417262076,18.677677712885227,28.181189135291618,83.0,166.75,-4.495102061557668,-2.1839917514032816,0.8148148148148148,0.6851851851851852,0.5185185185185185,0.3888888888888889,0.18518518518518517,0.9444444444444444,0.9074074074074074,0.9074074074074074,0.8333333333333334,0.7962962962962963
supertrend_10_2,H1,long,24,1469,2.1589244697653704,3.971430650050006,6.237076149053225,7.977344084800822,2.0803631846268074,3.779447388298597,5.887030420035771,11.0,21.0,0.21088468082172634,0.05995527086157844,0.527569775357386,0.36078965282505104,0.16473791695030632,0.049693669162695714,0.010211027910142955,0.7460857726344452,0.6249149081007488,0.517358747447243,0.41933287950987064,0.3437712729748128
supertrend_10_2,H1,long,48,1469,3.2310356627328423,6.020727396394743,9.182791668094014,11.463856327386319,2.993823791295844,5.536928565269754,8.21354527657481,24.0,42.0,0.438463243563199,0.1710333172421923,0.6643975493533015,0.5309734513274337,0.32539142273655547,0.1415929203539823,0.045609257998638526,0.8141592920353983,0.7236215112321307,0.6432947583390062,0.5663716814159292,0.4996596324029952
supertrend_10_2,H1,long,72,1468,4.146649330981406,7.648313439366474,11.595903078734258,14.282931083369634,3.8349025310289653,6.864150312372809,10.08583637609549,36.0,62.0,0.6803743592073203,0.39147802008698196,0.7247956403269755,0.6042234332425068,0.42915531335149865,0.2268392370572207,0.09264305177111716,0.8501362397820164,0.7745231607629428,0.7029972752043597,0.6389645776566758,0.5865122615803815
supertrend_10_2,H1,long,120,1467,5.688970130723884,10.183190142098859,15.001832510606175,18.9961396825534,4.810089857490543,8.569055313301604,12.749705361937773,61.0,103.0,1.1887874081362695,1.0440391871076156,0.792774369461486,0.6946148602590321,0.5528289025221541,0.3565098841172461,0.18132242672119972,0.885480572597137,0.8179959100204499,0.754601226993865,0.7007498295841854,0.6468984321745058
supertrend_10_2,H1,long,240,1465,8.262292970274244,14.77755362098635,22.4771007181666,30.3874393926023,6.51401177272888,11.706463946696202,18.46980079267055,132.0,206.0,2.102579915528778,1.1965082378466232,0.8573378839590444,0.7890784982935154,0.6819112627986348,0.5167235494880547,0.34812286689419797,0.9126279863481229,0.8668941979522184,0.8136518771331058,0.7720136518771331,0.7296928327645051
supertrend_10_2,H1,long,480,1461,12.307693234168218,22.05469843399099,38.3719056119153,48.84195140214089,9.079237672355376,16.08596617075028,25.72650283354726,263.0,415.0,4.502469959425424,2.0674384214997383,0.9110198494182067,0.8610540725530459,0.784394250513347,0.6522929500342232,0.5071868583162218,0.9336071184120466,0.9007529089664613,0.8631074606433949,0.8329911019849419,0.8001368925393566
supertrend_10_2,H1,short,24,1470,2.164857844811439,3.889847030085787,5.921175824352702,7.733324137134855,2.1921496820401147,4.04456746708944,6.628696457310382,9.0,19.0,-0.34424613247947683,-0.2652708389030065,0.5306122448979592,0.3619047619047619,0.1523809523809524,0.04353741496598639,0.010884353741496598,0.763265306122449,0.6517006802721088,0.5374149659863946,0.4414965986394558,0.3653061224489796
supertrend_10_2,H1,short,48,1469,3.1680030094352793,5.429564506105606,8.354932965656186,10.864235163916828,3.2209302055985787,6.086672145390156,9.556163202549703,21.0,39.0,-0.5963628947607164,-0.27587823891985636,0.6616746085772635,0.5234853641933288,0.29339686861810754,0.11436351259360109,0.037440435670524165,0.8345813478556842,0.7528931245745405,0.6650782845473111,0.5793056501021103,0.5187202178352621
supertrend_10_2,H1,short,72,1468,3.866416882349416,6.537593824708963,9.724210364861188,12.685066866707535,4.096217417492763,7.783409764828248,11.622740015002895,30.0,56.0,-0.7746116832892147,-0.49229618699760513,0.7159400544959128,0.5974114441416893,0.3821525885558583,0.17779291553133514,0.0681198910081744,0.8698910081743869,0.8024523160762943,0.7370572207084468,0.6689373297002725,0.6158038147138964
supertrend_10_2,H1,short,120,1467,4.783980528193413,8.3823528887282,12.857507048237004,16.367341202531332,5.712538411047943,10.241563579170663,15.66373856557006,48.0,93.0,-1.3089508583189475,-0.9598816485828268,0.7695978186775733,0.6728016359918201,0.48193592365371507,0.2719836400817996,0.12678936605316973,0.8991138377641446,0.8507157464212679,0.8050443081117927,0.7505112474437627,0.7034764826175869
supertrend_10_2,H1,short,240,1466,6.512737012091607,11.830038366666976,18.431642614626483,23.376702886179885,8.447107705481748,15.037260662154491,23.255886692317215,92.0,189.75,-2.3197042527745744,-1.3436990509408755,0.8287858117326057,0.7489768076398363,0.597544338335607,0.4147339699863574,0.24420190995907232,0.9249658935879945,0.8908594815825375,0.864256480218281,0.8260572987721692,0.7885402455661664
supertrend_10_2,H1,short,480,1461,8.962176925883135,16.17458640801547,26.51009800776151,32.564770895700924,12.426146603781058,22.6784542425735,36.55779239072611,175.0,356.0,-4.617100199385666,-2.4845285120600047,0.8733744010951403,0.8145106091718002,0.7002053388090349,0.5441478439425051,0.3723477070499658,0.9507186858316222,0.9274469541409993,0.9089664613278576,0.8809034907597536,0.8583162217659137
supertrend_10_2,H4,long,12,382,1.590630938442121,2.824687698156463,4.015820774577476,5.094175200794801,1.3505752422894177,2.392995614340194,3.932970159188993,7.0,11.0,0.2055843453335176,0.2581715247453994,0.41361256544502617,0.23298429319371727,0.05235602094240838,0.005235602094240838,0.0,0.6518324607329843,0.43455497382198954,0.31675392670157065,0.23036649214659685,0.1806282722513089
supertrend_10_2,H4,long,24,382,2.4891903986445634,4.241430549576536,5.872504240285326,7.167005342339195,1.7678018163329,3.233564367616085,5.282473476390399,14.0,21.0,0.5317758658101903,0.6138697708974459,0.581151832460733,0.42670157068062825,0.18324607329842932,0.031413612565445025,0.005235602094240838,0.7329842931937173,0.5759162303664922,0.4424083769633508,0.3507853403141361,0.28534031413612565
